cid,boro,x,y
4550742,,-8214879.71,4973886.32
4060660,brooklyn,-8235429.84,4964173.34
3490216,,-8232061.87,4965520.66
3667251,brooklyn,-8230815.09,4968986.33
3995525,bronx,-8222296.26,4994072.10
3742705,queens,-8215403.36,4969432.31
4157553,brooklyn,-8232260.02,4969793.57
3914138,,-8235510.55,4967701.96
1022781,brooklyn,-8237528.91,4950205.14
179529,brooklyn,-8231526.15,4966592.00
3876127,,-8232223.73,4984881.17
4248213,brooklyn,-8234623.33,4951988.18
266238,queens,-8220280.42,4970450.40
4398495,,-8231843.69,4981846.26
4054687,queens,-8218441.93,4977361.57
35912,manhattan,-8235206.95,4974908.55
4111184,bronx,-8227076.99,4991184.74
3234876,,-8239541.75,4958744.19
4404825,manhattan,-8232431.45,4985473.79
160646,brooklyn,-8228360.23,4964530.60
3316960,brooklyn,-8238386.44,4955085.69
3486816,bronx,-8224782.25,4989650.96
3034779,,-8210718.72,4972009.99
181706,brooklyn,-8231841.67,4966543.85
3737180,bronx,-8220963.76,4997933.50
58047,manhattan,-8234183.37,4981552.39
3605553,queens,-8215431.41,4976778.56
3347282,brooklyn,-8227281.02,4961548.28
2976020,,-8237902.66,4964976.81
3240417,staten island,-8252753.72,4947488.35
3819293,queens,-8217170.66,4964963.60
165167,brooklyn,-8223335.94,4963010.21
3296003,queens,-8214426.48,4975345.32
1002979,brooklyn,-8228705.70,4965478.53
4027956,queens,-8215945.04,4972846.19
3694358,,-8233258.56,4977224.30
3268830,manhattan,-8236503.43,4970985.88
41970,manhattan,-8236298.20,4976975.08
4187662,queens,-8208828.94,4969991.83
205393,queens,-8222075.81,4967661.04
1005766,staten island,-8246126.00,4959683.12
3459209,bronx,-8226967.45,4998613.23
2816482,queens,-8219468.49,4970866.54
3961896,brooklyn,-8226852.79,4954786.85
3557901,,-8252354.30,4954773.21
155543,brooklyn,-8230955.07,4962893.16
4155419,queens,-8227899.64,4974679.28
4202656,,-8237013.36,4965403.08
3710399,brooklyn,-8233482.31,4964026.71
3726162,bronx,-8222510.66,4987325.43
1037637,brooklyn,-8239915.46,4959687.77
2822934,bronx,-8223698.56,4987906.52
4461275,manhattan,-8234240.40,4976068.90
3334639,manhattan,-8236102.08,4972068.72
38333,manhattan,-8234311.57,4976950.80
4532387,bronx,-8226455.38,4989854.18
3785109,,-8225882.53,4963188.10
3808888,manhattan,-8235130.95,4975468.77
4048641,,-8232083.69,4978089.40
3161042,brooklyn,-8230211.38,4967877.02
3788292,,-8258106.18,4941922.71
2815931,queens,-8212369.13,4964119.43
3470791,,-8231696.74,4965575.71
103813,bronx,-8220213.77,4992121.01
330259,manhattan,-8230519.75,4983812.26
48902,manhattan,-8232360.57,4980908.30
4288138,bronx,-8229324.53,4988796.17
3753920,,-8235077.52,4975141.09
3291933,queens,-8219267.59,4970713.39
3289699,queens,-8218961.17,4967146.18
4580036,staten island,-8245877.73,4957349.00
328584,staten island,-8256112.53,4947699.33
2826124,manhattan,-8232948.19,4985286.41
3828008,,-8232688.60,4981222.54
3471225,manhattan,-8232958.44,4978891.66
272259,queens,-8213639.13,4963679.93
3400823,queens,-8229617.12,4975837.60
3701980,brooklyn,-8240094.69,4958063.46
4524556,brooklyn,-8231914.93,4969515.72
3138739,queens,-8214598.94,4973767.67
3404402,queens,-8213061.80,4973866.34
4488888,manhattan,-8236534.69,4970904.03
181841,brooklyn,-8232222.97,4966596.45
4115198,queens,-8215450.78,4967039.36
3295265,brooklyn,-8228893.58,4969024.57
4075981,bronx,-8225489.57,4985872.71
180448,brooklyn,-8232040.43,4965028.96
224957,queens,-8210297.36,4964062.26
3774734,,-8234040.02,4953168.75
164888,brooklyn,-8222759.21,4965723.46
3292990,bronx,-8227688.98,4986509.43
3164921,bronx,-8213842.35,4989722.55
3914745,queens,-8209816.90,4972129.33
265399,queens,-8220781.20,4972063.48
4075681,,-8232540.55,4981007.73
4210251,manhattan,-8235283.01,4979564.92
3913446,brooklyn,-8231589.32,4958180.07
243843,queens,-8227131.54,4974859.21
3618368,manhattan,-8230564.63,4988951.26
4156721,manhattan,-8232158.72,4982523.10
4045501,brooklyn,-8227215.47,4958969.26
3958302,queens,-8215952.83,4980920.40
3561834,,-8214004.74,4973859.88
3833802,,-8232007.33,4960694.84
3328738,bronx,-8222501.88,4994870.02
3521382,staten island,-8252078.23,4946943.83
3816207,,-8239207.47,4969524.68
4504083,manhattan,-8235177.71,4976657.02
164851,brooklyn,-8223233.95,4963058.00
4534024,queens,-8214682.67,4970556.23
3292135,,-8226268.45,4984831.26
4459398,queens,-8227299.62,4978216.10
3962994,,-8206976.03,4971797.65
3230568,queens,-8218621.58,4976641.91
4370779,brooklyn,-8227866.24,4962320.35
132132,brooklyn,-8234708.18,4959520.07
294432,staten island,-8247780.10,4949111.72
4047258,queens,-8207354.51,4967216.42
4040318,bronx,-8225489.57,4985872.71
4228048,queens,-8216512.77,4968304.70
3892616,queens,-8208902.97,4967287.48
3592449,queens,-8216559.52,4968133.20
3357429,bronx,-8224211.96,4994879.42
3722241,brooklyn,-8230205.06,4957327.15
4388590,,-8236086.07,4976614.99
3533915,,-8237596.68,4964243.93
201609,queens,-8221528.28,4950584.02
5434,manhattan,-8236377.66,4971559.94
3729315,,-8214048.15,4968714.08
4150812,staten island,-8259587.84,4941669.67
3443546,,-8214294.17,4981110.94
1001796,manhattan,-8235880.70,4976982.67
329826,bronx,-8221952.44,4987801.29
53732,manhattan,-8235663.69,4979045.35
999827,bronx,-8225583.91,4991272.32
298151,staten island,-8251545.94,4948968.28
4186045,,-8258749.16,4953864.13
250786,queens,-8218621.58,4976641.91
239624,queens,-8226402.27,4974955.58
2879417,,-8227590.71,4983735.77
77835,bronx,-8225633.07,4985651.14
354916,queens,-8215232.02,4968150.23
156941,brooklyn,-8238951.47,4958920.08
4250457,bronx,-8218867.17,4992890.56
4613579,bronx,-8224229.43,4986696.51
4478672,bronx,-8226423.54,4994739.34
46210,manhattan,-8232377.44,4979440.34
4483701,queens,-8213785.44,4969357.12
4532506,brooklyn,-8231279.30,4962738.00
156769,brooklyn,-8236777.99,4963220.91
4316616,,-8225289.19,4977980.34
173416,brooklyn,-8232040.43,4965028.96
4474682,brooklyn,-8231460.75,4957842.71
3899451,,-8256240.47,4956786.10
3698320,,-8219550.68,4987363.24
137165,brooklyn,-8229040.51,4962647.97
3547175,staten island,-8247081.10,4955576.06
3775930,queens,-8230881.89,4974764.50
3620614,,-8233080.45,4950312.21
3534156,queens,-8215793.64,4980241.17
3473520,manhattan,-8230427.70,4989483.20
4608776,manhattan,-8233923.13,4977233.71
3281437,staten island,-8246973.75,4956929.22
3500618,queens,-8225738.93,4974800.20
4549483,bronx,-8225409.87,4992098.33
74179,bronx,-8228781.34,4986130.95
3928765,bronx,-8225606.90,4989738.08
4083017,brooklyn,-8234567.67,4959897.30
3690846,,-8215288.25,4973793.18
334870,manhattan,-8236778.08,4971312.46
3254331,brooklyn,-8232459.21,4951053.02
348695,bronx,-8222877.00,4992512.88
3287539,brooklyn,-8230286.06,4959311.98
3585516,,-8227458.81,4978310.32
251473,queens,-8220158.49,4980938.00
4436653,brooklyn,-8239686.14,4959366.23
4232280,queens,-8221059.72,4971953.94
4468022,queens,-8221754.04,4973558.92
3427981,queens,-8221834.28,4972380.96
3826782,queens,-8224958.58,4974713.51
294302,staten island,-8254991.66,4948209.77
3965052,,-8232778.77,4961593.99
3951881,manhattan,-8234842.19,4976422.03
252191,queens,-8219141.28,4977206.04
3695931,bronx,-8217376.61,4985858.74
4143084,bronx,-8223270.97,4987982.20
3850666,manhattan,-8233216.26,4979784.55
247454,queens,-8218271.07,4975288.00
4184549,,-8232422.55,4964050.19
3244436,queens,-8227135.53,4971143.14
4094376,,-8234174.72,4980823.36
3747482,manhattan,-8237443.61,4976398.52
3003499,,-8224652.96,4967004.79
4422051,manhattan,-8237784.81,4970976.29
3644904,,-8221062.39,4967320.51
3134513,queens,-8227513.46,4976165.17
4299983,,-8207622.79,4964378.82
209879,queens,-8213437.80,4968988.68
3382121,brooklyn,-8230245.22,4953913.74
3263468,staten island,-8245323.04,4954164.24
4548202,brooklyn,-8230510.08,4964799.93
109169,bronx,-8228385.70,4995777.42
3992255,brooklyn,-8239038.27,4958305.20
164375,brooklyn,-8223248.36,4964988.89
3314339,,-8235197.93,4965968.65
3823806,manhattan,-8239246.43,4969753.78
4160074,manhattan,-8237104.65,4974766.70
1003776,manhattan,-8234797.36,4975648.92
4317390,manhattan,-8231478.56,4988921.83
4057607,brooklyn,-8233968.78,4966561.04
3929235,,-8237545.47,4972090.11
3577905,queens,-8213145.91,4963310.94
4576206,bronx,-8223700.67,4993650.76
3911883,,-8208360.84,4975130.80
3836796,queens,-8217027.06,4963988.11
4253606,brooklyn,-8241089.88,4956525.92
3749851,bronx,-8229551.62,4985615.73
3812649,manhattan,-8235158.78,4977541.62
225507,queens,-8212125.15,4963342.11
3362387,,-8234177.66,4984106.52
1019600,brooklyn,-8234858.74,4954779.83
363280,brooklyn,-8237429.68,4961860.30
4532661,bronx,-8224153.74,4993347.49
4178914,,-8218980.72,4995816.11
4246116,,-8228661.06,4987254.81
1034676,bronx,-8227043.21,4994499.41
3780844,brooklyn,-8228627.00,4955296.70
236022,queens,-8217014.20,4973646.89
4253943,queens,-8229863.31,4946927.56
3766038,,-8261754.79,4942988.57
3591160,,-8217010.36,4967760.25
4340650,,-8219508.93,4971728.32
3530432,,-8207859.90,4974588.62
4345417,,-8218126.23,4964820.04
4309165,manhattan,-8230704.33,4990005.17
3246764,queens,-8223680.80,4973298.66
3382187,brooklyn,-8232440.43,4963789.15
78204,bronx,-8226847.53,4984313.05
4099109,manhattan,-8236312.05,4971472.15
3379846,staten island,-8244693.06,4955030.03
4142001,brooklyn,-8227294.06,4963202.33
3363366,manhattan,-8236671.17,4972266.75
3657645,,-8237074.59,4970517.46
4178415,,-8236895.36,4958491.64
3655635,bronx,-8228416.16,4985462.02
3855669,manhattan,-8235945.81,4973994.45
4140513,,-8210902.26,4975275.69
3586409,,-8238034.16,4971210.41
3559165,,-8212375.02,4975300.37
3773619,,-8239273.82,4960920.94
4192775,brooklyn,-8228686.67,4958134.60
3583861,,-8226706.74,4989436.85
4360373,bronx,-8226864.37,4989514.11
4288018,,-8210637.32,4965179.37
3689758,bronx,-8222697.68,4985976.42
3768264,,-8232491.57,4980247.78
3907619,,-8210709.68,4977482.83
4485607,manhattan,-8237737.39,4975116.55
3318629,manhattan,-8235260.18,4977358.09
3680010,brooklyn,-8227980.90,4958202.81
3192252,queens,-8218394.27,4976586.20
3971659,,-8239521.84,4953960.90
4158870,,-8236255.28,4951371.35
3369313,brooklyn,-8238701.19,4955191.92
3226594,brooklyn,-8237693.24,4954389.84
4613798,brooklyn,-8231267.05,4958206.18
140009,brooklyn,-8228935.45,4961218.45
3225082,queens,-8211355.80,4969217.44
187789,brooklyn,-8236294.38,4966792.50
284505,queens,-8223672.99,4976799.34
3950625,queens,-8227412.50,4970749.37
236695,queens,-8216400.17,4969876.33
3487300,,-8230393.19,4965195.81
3908221,manhattan,-8238018.58,4971717.01
4235814,manhattan,-8231833.67,4983560.58
3290865,queens,-8219388.59,4977533.25
2822347,bronx,-8220504.95,4993836.68
1003606,queens,-8214581.35,4972367.24
1034894,brooklyn,-8238401.71,4960627.89
4175570,,-8238754.40,4968947.71
3640707,,-8252664.88,4957279.48
3436628,bronx,-8228152.33,4989408.89
3451791,queens,-8212357.77,4973519.77
301453,staten island,-8260228.14,4943512.79
3332667,queens,-8217995.93,4976457.14
3632880,brooklyn,-8228468.48,4961485.70
4515774,,-8226027.24,4972565.90
4458097,,-8229447.42,4989493.80
3717001,brooklyn,-8224699.20,4959045.54
340987,brooklyn,-8235132.94,4965850.58
363171,brooklyn,-8231313.38,4956074.63
3673965,bronx,-8226522.61,4990125.55
4496832,queens,-8213320.12,4980270.57
3288438,queens,-8226044.27,4975323.38
3629468,,-8233409.40,4954669.10
4186524,queens,-8224728.14,4975989.25
4337877,queens,-8214352.05,4967104.84
90050,bronx,-8219012.86,4992961.98
4129953,brooklyn,-8236506.86,4958984.52
4341278,brooklyn,-8228889.27,4958055.10
2849247,,-8231834.52,4978487.51
3355131,queens,-8222631.89,4973380.17
4352150,queens,-8222934.12,4975346.36
217229,queens,-8222615.33,4969774.66
4154379,brooklyn,-8227115.95,4964050.19
3753965,brooklyn,-8229219.89,4966842.18
3300159,brooklyn,-8234626.63,4953419.08
3461799,staten island,-8248348.58,4951033.63
3361321,brooklyn,-8232394.53,4952096.67
3167573,bronx,-8229214.06,4989933.03
4254993,queens,-8212948.87,4980152.37
3939583,manhattan,-8234823.71,4977237.24
3578503,manhattan,-8238800.04,4969560.51
3705448,queens,-8215893.83,4964565.82
3695601,brooklyn,-8235770.48,4959410.39
3253658,brooklyn,-8233798.12,4960369.83
3372733,manhattan,-8236124.25,4974094.11
4173583,,-8236432.94,4954466.32
4068804,queens,-8217499.06,4954922.78
3145368,manhattan,-8235122.12,4981350.89
3694457,queens,-8226527.51,4972801.83
3499006,queens,-8220060.96,4972346.73
164204,brooklyn,-8224412.20,4963533.79
3714686,manhattan,-8238641.97,4969410.72
3819658,bronx,-8221191.52,4988232.62
4421845,brooklyn,-8231460.30,4961286.44
3463367,queens,-8212934.51,4971610.81
86319,bronx,-8229570.33,4986294.35
4070259,manhattan,-8237083.49,4976918.17
3949535,bronx,-8223504.74,4986166.18
3441153,manhattan,-8235073.06,4979196.83
3126350,brooklyn,-8233874.12,4951565.45
4465941,,-8213414.74,4966489.98
4009451,,-8228275.90,4978513.31
3777312,,-8223571.98,4986479.81
4359865,bronx,-8226069.54,4993072.21
3129971,brooklyn,-8235982.21,4956556.78
317169,brooklyn,-8240505.86,4959478.22
3971951,staten island,-8250752.42,4958155.14
114840,brooklyn,-8235996.07,4950431.89
3504454,bronx,-8227375.32,4984562.59
315107,bronx,-8224581.73,4992609.86
3721784,bronx,-8225809.06,4987632.92
3280830,manhattan,-8237571.63,4972606.70
3503449,,-8253318.33,4954665.44
55360,manhattan,-8235655.93,4979647.73
170107,brooklyn,-8225361.26,4963816.21
4351908,bronx,-8228164.13,4987336.76
44575,manhattan,-8235866.59,4977215.02
164100,brooklyn,-8223475.59,4966049.70
4333469,brooklyn,-8234706.82,4964572.13
3235402,brooklyn,-8233304.25,4964117.09
3210714,brooklyn,-8230518.54,4967811.15
3618777,,-8228750.12,4963549.72
3700102,,-8227971.99,4987254.37
134661,brooklyn,-8234758.61,4959870.83
4271233,,-8225467.31,4962111.54
3733466,queens,-8213329.03,4976213.80
3910019,brooklyn,-8231189.13,4959923.56
4133645,queens,-8223847.61,4978524.48
3885739,queens,-8226531.52,4969939.85
43405,manhattan,-8237078.88,4978372.16
356767,manhattan,-8231143.36,4982683.72
3255457,bronx,-8220336.12,4991659.47
3674203,queens,-8218527.09,4976328.42
3334640,manhattan,-8236620.21,4971756.73
3845420,queens,-8229522.12,4974673.84
3643196,staten island,-8249753.88,4950505.24
3794533,,-8229936.78,4991807.78
3509532,queens,-8214889.73,4980788.37
258183,queens,-8225427.80,4974178.49
3450587,,-8224808.29,4964115.80
4396702,brooklyn,-8233402.16,4961567.58
219999,queens,-8207236.23,4971818.04
3808479,queens,-8205005.67,4976025.70
4172140,queens,-8210541.59,4975360.03
3667381,staten island,-8251243.33,4949259.92
336592,bronx,-8220677.57,4989229.60
4197038,bronx,-8225284.74,4987271.73
3565115,brooklyn,-8236329.31,4967056.24
164267,brooklyn,-8222526.97,4965109.47
3546268,manhattan,-8231043.30,4980908.93
3435757,bronx,-8227602.41,4984527.58
3715228,manhattan,-8230856.28,4983630.15
3618811,,-8207245.42,4967284.54
3799804,brooklyn,-8229753.11,4957984.55
3466065,brooklyn,-8231953.89,4969831.61
3362579,brooklyn,-8233462.13,4962787.43
3372528,queens,-8215721.42,4972990.01
224182,queens,-8207716.20,4969971.16
4593342,bronx,-8223931.10,4993350.00
3649246,bronx,-8225302.55,4983786.04
3478604,queens,-8214265.23,4968613.35
76068,bronx,-8227103.18,4985161.51
985,manhattan,-8238314.10,4969940.24
163289,brooklyn,-8227410.93,4964696.44
3979273,manhattan,-8231550.25,4979100.40
3107264,,-8226061.15,4975296.80
91705,bronx,-8217580.01,4988054.12
185741,brooklyn,-8227805.63,4966106.62
3881514,,-8214450.46,4968904.54
3883473,queens,-8225314.80,4975669.79
3380194,brooklyn,-8228581.18,4958222.20
3195754,brooklyn,-8231933.55,4952163.21
209297,queens,-8215606.98,4964767.08
141758,brooklyn,-8241001.31,4956208.95
3395554,brooklyn,-8232646.43,4966642.21
4050574,,-8238560.70,4959415.23
3670370,,-8206800.81,4977633.03
4603148,,-8212654.43,4962373.48
4315769,bronx,-8228404.47,4985681.34
3413077,bronx,-8227042.48,4989616.82
1009607,manhattan,-8237306.61,4970621.11
4379708,queens,-8227036.91,4970776.25
3785714,brooklyn,-8232786.56,4967390.55
3860218,bronx,-8227478.85,4987878.62
4218999,bronx,-8222429.40,4993388.12
4281344,brooklyn,-8234313.87,4966167.31
4205372,manhattan,-8237455.30,4977126.72
3267310,queens,-8228695.40,4974546.61
3379290,queens,-8230766.06,4973776.44
3858430,queens,-8215136.86,4969544.80
2816499,queens,-8227513.46,4976165.17
258893,queens,-8221759.80,4974643.41
3681317,queens,-8231278.18,4976426.59
2855085,,-8235107.33,4982230.30
3879279,queens,-8225677.70,4974255.54
4495563,,-8255239.70,4945323.65
10716,manhattan,-8237427.84,4972640.16
3918962,manhattan,-8236028.19,4975967.50
3293898,brooklyn,-8235311.88,4959432.46
3549865,brooklyn,-8232573.94,4956607.76
3603443,manhattan,-8236515.32,4974678.25
4542782,queens,-8217002.57,4969198.08
4470304,queens,-8210498.81,4962115.73
310815,brooklyn,-8233165.48,4965682.66
326880,queens,-8206827.46,4977282.08
17182,manhattan,-8237770.50,4977303.52
4379116,brooklyn,-8232354.64,4967458.38
3868204,,-8236175.13,4968185.32
3679097,,-8222359.27,4986619.57
4223046,,-8231011.02,4968350.07
3165834,manhattan,-8237454.66,4977126.83
4548983,queens,-8217683.85,4964425.94
3193319,queens,-8220687.61,4973226.16
3857707,,-8212011.01,4965810.14
4123408,brooklyn,-8230385.40,4952598.90
3958973,,-8230591.34,4963655.53
3379142,brooklyn,-8232653.34,4968073.23
187417,brooklyn,-8230289.93,4968584.79
3771632,brooklyn,-8234001.06,4955685.31
4465931,brooklyn,-8227544.53,4959855.93
3542919,brooklyn,-8230687.08,4961574.18
4344672,manhattan,-8230048.10,4983030.43
3373027,queens,-8212464.99,4962269.13
3611738,bronx,-8223117.35,4991602.45
3762170,queens,-8217066.02,4964279.16
123654,brooklyn,-8236313.89,4956137.38
4342092,,-8234539.84,4974530.73
4286511,queens,-8220429.54,4971018.88
4032356,brooklyn,-8237204.83,4952474.29
47803,manhattan,-8234334.06,4978185.24
4422285,manhattan,-8237844.47,4974922.60
4432153,brooklyn,-8235576.79,4955548.93
3694508,bronx,-8220641.05,4995732.92
3497760,staten island,-8261387.88,4946954.38
3637045,brooklyn,-8230887.45,4969108.95
3137665,manhattan,-8235663.69,4979045.35
3155740,queens,-8219999.42,4969509.06
18661,manhattan,-8237454.66,4977126.83
3459754,,-8237644.55,4958553.10
3317997,manhattan,-8235831.26,4977073.01
3926801,bronx,-8224226.09,4989437.73
163713,brooklyn,-8223623.83,4962027.82
4501085,brooklyn,-8225363.78,4958476.38
3732481,,-8224791.60,4971499.62
3978022,,-8225767.87,4985515.27
3463174,manhattan,-8237251.59,4975996.01
104471,bronx,-8222469.82,4991658.59
3782921,,-8216370.28,4967099.84
3683795,brooklyn,-8232196.57,4961229.36
4168405,,-8245127.44,4953987.00
3891000,,-8235496.08,4952639.07
3582205,bronx,-8225828.54,4985987.16
4388669,queens,-8208866.23,4972129.33
1018204,queens,-8219867.65,4972422.71
3376495,,-8223683.90,4986439.64
33052,manhattan,-8235361.28,4974629.10
3639712,manhattan,-8236515.32,4975088.19
135786,brooklyn,-8231534.93,4961509.19
271741,queens,-8215312.96,4963994.51
4094749,manhattan,-8237991.86,4969109.68
3399485,brooklyn,-8227503.31,4962695.22
3343279,manhattan,-8235745.35,4978730.25
3781686,manhattan,-8236443.41,4975213.09
230980,queens,-8217026.36,4966730.42
3743302,manhattan,-8234266.00,4976322.54
3566881,,-8235349.14,4952521.64
3750184,manhattan,-8238930.29,4968669.88
4000170,manhattan,-8233898.64,4977701.38
4074341,brooklyn,-8235712.04,4950127.54
4096475,brooklyn,-8233383.23,4962793.91
339380,brooklyn,-8232894.40,4951141.76
3340181,queens,-8214943.36,4968675.51
1035994,staten island,-8251767.54,4958976.73
4553225,,-8231177.44,4986244.74
4271121,queens,-8228966.75,4977895.98
3827784,,-8218271.61,4975288.03
4613007,queens,-8228314.86,4977363.04
4577267,,-8235860.09,4966455.04
4269975,queens,-8214477.85,4978318.70
3923224,brooklyn,-8232871.17,4970891.69
3591303,,-8234168.71,4959276.74
4015972,manhattan,-8230476.68,4989759.86
4147626,,-8238988.17,4969524.68
3277252,manhattan,-8231941.16,4982516.32
4613087,brooklyn,-8240473.17,4956358.44
3919792,bronx,-8223083.96,4988711.41
3280855,manhattan,-8236304.60,4974195.36
3839924,brooklyn,-8238994.41,4957725.37
3177898,queens,-8218955.18,4968602.24
