cid,boro,zipcode,x,y
3231077,brooklyn,11216,-8232384.62,4964573.90
3423240,queens,11379,-8224717.01,4970569.45
4370050,queens,11432,-8214307.53,4971143.73
62995,manhattan,10027,-8232773.06,4984855.56
3242151,queens,11106,-8229466.48,4976283.58
3555526,staten island,10314,-8252047.06,4954725.26
75367,bronx,10451,-8227863.85,4985796.58
326589,manhattan,10033,-8230790.69,4989681.44
4042108,bronx,10463,-8225990.51,4995311.21
2816366,queens,11418,-8219336.55,4969268.01
4489967,queens,11369,-8223773.02,4976736.52
4118211,queens,11373,-8223323.29,4974694.41
76624,bronx,10459,-8226430.71,4985555.21
3734454,queens,11360,-8214629.69,4980890.99
4222593,queens,11418,-8220160.71,4967485.69
170201,brooklyn,11208,-8222724.52,4962153.34
3916895,brooklyn,11204,-8236889.80,4955883.72
3517804,brooklyn,11233,-8228352.71,4964645.08
324264,brooklyn,11225,-8232663.13,4963806.19
234031,queens,11432,-8215585.00,4969363.80
4449415,brooklyn,11203,-8229910.07,4961327.38
3158740,manhattan,10040,-8229542.56,4990700.37
4494770,manhattan,10002,-8236643.78,4971664.86
113292,bronx,10458,-8225783.23,4992505.95
3177159,brooklyn,11203,-8230110.01,4962398.32
4441993,brooklyn,11223,-8234166.92,4952474.29
3529340,brooklyn,11207,-8226122.42,4964050.63
4341426,brooklyn,11218,-8234397.36,4960321.59
4570608,queens,11423,-8211742.73,4970731.01
3500772,manhattan,10004,-8239206.36,4968911.88
3928816,queens,11368,-8219507.26,4974790.36
3524599,bronx,10457,-8225331.50,4989610.49
3464757,queens,11373,-8223423.48,4973293.81
84078,bronx,10473,-8220153.92,4986428.53
3612281,staten island,10305,-8247092.23,4949807.59
4565325,brooklyn,11203,-8229544.94,4962222.92
4470596,queens,11691,-8209091.55,4954539.45
4303059,brooklyn,11239,-8222654.26,4961126.36
3574319,queens,11377,-8226354.52,4974233.79
3576068,staten island,10301,-8246287.39,4960197.18
4061144,bronx,10451,-8228360.50,4986561.90
3462253,brooklyn,11206,-8231248.80,4968288.40
296093,staten island,10308,-8253884.29,4945082.60
4197958,brooklyn,11209,-8241048.70,4955777.70
3461379,brooklyn,11215,-8236494.61,4962801.25
2881464,bronx,10455,-8226388.16,4984694.40
4606823,queens,11370,-8225760.08,4978897.54
4030604,bronx,10467,-8223349.45,4994457.98
3821035,brooklyn,11210,-8231055.54,4958274.98
4013229,queens,11434,-8212793.58,4966189.77
169756,brooklyn,11208,-8224590.59,4963967.09
4302969,manhattan,10019,-8235016.29,4977223.72
4525329,manhattan,10013,-8237443.06,4971284.73
4516613,bronx,10469,-8221672.42,4993677.84
3905897,queens,11103,-8226910.56,4978148.78
4596699,bronx,10456,-8227503.34,4988531.16
4234555,brooklyn,11215,-8236864.20,4963400.75
93707,bronx,10453,-8227456.44,4990803.44
4379888,bronx,10457,-8225423.89,4990483.61
3174155,brooklyn,11204,-8235243.73,4955969.32
131113,brooklyn,11219,-8237240.80,4959570.04
4163990,queens,11385,-8227713.73,4969353.45
40841,manhattan,10019,-8235736.25,4977992.76
3159328,queens,11420,-8218504.00,4963213.37
4268873,brooklyn,11230,-8232933.50,4955840.17
3888365,brooklyn,11229,-8231435.14,4952554.04
3895702,manhattan,10019,-8236463.45,4977426.24
4413617,manhattan,10026,-8232357.98,4983359.84
3166469,brooklyn,11220,-8237615.45,4959601.06
4119564,queens,11433,-8213508.25,4968293.98
4324804,bronx,10454,-8229151.98,4984647.75
3889089,queens,11354,-8219331.38,4978557.11
3602643,manhattan,10036,-8235460.46,4976146.78
3215227,queens,11413,-8211343.83,4963361.38
3865219,brooklyn,11237,-8228811.34,4968211.61
1013124,brooklyn,11207,-8225209.91,4961659.43
4194800,manhattan,10035,-8230706.00,4983053.96
3543388,queens,11368,-8221206.66,4976037.01
3698499,manhattan,10027,-8231784.69,4984397.57
4230661,queens,11385,-8227859.56,4969504.71
197864,brooklyn,11211,-8232121.57,4969168.82
274723,queens,11106,-8229893.06,4977985.82
3327454,brooklyn,11225,-8232806.51,4961946.51
3803193,brooklyn,11220,-8239642.73,4958465.82
4226949,brooklyn,11222,-8231493.03,4971093.79
4049932,queens,11413,-8208611.31,4963146.57
3656005,staten island,10304,-8247185.07,4955887.68
3459445,brooklyn,11211,-8233342.05,4969219.38
65745,manhattan,10031,-8232746.52,4985651.68
169920,brooklyn,11208,-8222973.54,4964659.33
4450029,bronx,10457,-8227733.77,4989210.24
4248931,queens,11414,-8221633.46,4962611.35
3511083,manhattan,10002,-8235727.62,4970792.70
4099339,queens,11368,-8221915.10,4975782.50
354027,manhattan,10065,-8234179.14,4977617.56
4386933,queens,11368,-8222141.75,4975556.93
3220552,brooklyn,11203,-8231241.95,4959234.14
3687707,queens,11354,-8218648.99,4977177.27
4446473,queens,11101,-8230673.72,4975376.63
3656396,bronx,10451,-8229212.09,4985099.74
3645958,brooklyn,11215,-8237354.00,4963835.18
31306,manhattan,10001,-8237169.04,4975397.25
3668186,queens,11363,-8208198.31,4978574.16
353562,bronx,10467,-8223348.67,4994458.32
3065780,queens,11367,-8219143.41,4972535.61
4546003,queens,11435,-8217708.34,4970564.46
2975818,brooklyn,11231,-8237972.44,4965357.88
3456886,bronx,10463,-8227905.20,4995248.19
3436684,brooklyn,11233,-8227396.47,4964978.27
4463519,queens,11385,-8227104.82,4967652.04
4611008,manhattan,10003,-8235669.74,4973482.30
3861406,brooklyn,11204,-8236642.67,4955720.50
1028002,staten island,10305,-8245730.49,4952403.35
3346242,queens,11422,-8208190.94,4963925.57
4576398,queens,11378,-8228928.23,4973178.93
4195853,brooklyn,11224,-8234089.00,4950340.35
4118025,manhattan,10014,-8238356.99,4973045.98
323543,staten island,10307,-8263560.00,4941261.06
4613243,bronx,10462,-8222636.90,4989566.79
77093,bronx,10459,-8225633.07,4985651.14
134729,brooklyn,11219,-8236483.74,4957496.04
4147012,brooklyn,11226,-8233115.51,4961282.48
4420881,queens,11691,-8211110.99,4953515.19
4438448,queens,11693,-8216199.96,4952040.66
3394146,bronx,10460,-8223456.93,4988893.78
4324939,manhattan,10019,-8235994.79,4977526.48
3840502,manhattan,10001,-8238068.67,4976015.41
334675,queens,11691,-8209491.87,4953351.00
3244059,manhattan,10029,-8231545.31,4980946.57
4019408,brooklyn,11235,-8233572.48,4950243.61
3560737,queens,11368,-8221393.01,4975265.11
3091087,queens,11375,-8219073.30,4970990.46
4087194,manhattan,10031,-8231869.29,4987239.66
3874980,queens,11421,-8221185.96,4967261.05
3257185,brooklyn,11224,-8234809.73,4950954.62
4608372,brooklyn,11226,-8231920.50,4960978.61
4199416,manhattan,10128,-8232449.26,4980466.54
3686756,brooklyn,11201,-8235519.90,4966562.80
3662084,brooklyn,11212,-8227554.55,4963769.72
3572267,queens,11375,-8219068.66,4970310.97
1027766,brooklyn,11239,-8225138.48,4960734.65
3565552,staten island,10306,-8249033.09,4950286.70
214080,queens,11385,-8226884.01,4967962.15
107980,bronx,10471,-8226110.75,4998038.91
3778315,manhattan,10029,-8231445.16,4981129.91
4102928,queens,11414,-8220844.88,4962513.47
4053803,queens,11364,-8212261.47,4975606.45
4395379,staten island,10307,-8265313.00,4940785.96
3827942,brooklyn,11228,-8238761.08,4957139.71
92457,bronx,10453,-8227931.06,4991014.78
3281522,manhattan,10036,-8235358.48,4976330.71
3884568,manhattan,10039,-8230606.93,4987272.47
336503,manhattan,10019,-8235954.23,4977023.02
3380554,manhattan,10002,-8236851.59,4971125.00
3304304,brooklyn,11204,-8237339.97,4956409.99
3488249,bronx,10458,-8225571.95,4992020.17
4515649,brooklyn,11212,-8228407.92,4961538.97
3895937,bronx,10460,-8222421.60,4987904.22
4275426,manhattan,10013,-8238806.72,4971549.12
3503236,brooklyn,11201,-8235831.15,4966724.59
4224520,brooklyn,11223,-8235449.32,4954372.92
4334610,manhattan,10009,-8235370.29,4972003.29
4339257,queens,11385,-8227039.69,4968683.83
4083918,brooklyn,11225,-8231263.71,4962915.42
3157451,brooklyn,11221,-8229131.23,4966294.44
3721565,brooklyn,11203,-8228891.49,4960664.62
3335861,manhattan,10017,-8234921.45,4975847.40
4233905,brooklyn,11226,-8233155.48,4960653.91
3669407,bronx,10466,-8222108.80,4995806.54
4497477,brooklyn,11207,-8224902.92,4965204.77
3843604,bronx,10459,-8224963.03,4986954.10
201264,queens,11693,-8217634.13,4953759.92
169533,brooklyn,11208,-8222733.88,4963385.14
3830217,bronx,10451,-8228278.79,4986431.56
4513896,queens,11354,-8220128.42,4979295.91
3335409,bronx,10467,-8223925.59,4994695.95
4516927,queens,11422,-8209263.64,4961939.70
3493192,staten island,10312,-8255736.19,4944946.44
4154374,manhattan,10033,-8230356.46,4990302.74
4499425,bronx,10472,-8224615.71,4986444.21
3656748,queens,11377,-8227199.44,4973654.78
4524328,queens,11368,-8222471.70,4976671.57
137722,brooklyn,11203,-8229917.39,4961411.38
307458,queens,11372,-8225154.67,4976041.02
21725,manhattan,10009,-8234837.21,4972568.39
143031,brooklyn,11219,-8237566.53,4957135.00
4474893,brooklyn,11232,-8238207.82,4960874.43
4523825,bronx,10452,-8229440.30,4989509.54
3361212,manhattan,10027,-8232060.82,4984915.73
195387,brooklyn,11237,-8229307.22,4969857.28
111672,bronx,10468,-8225949.66,4993001.49
4177800,brooklyn,11249,-8233513.03,4971015.50
3440433,bronx,10471,-8226717.42,4997788.43
3284869,queens,11373,-8224783.14,4972358.22
3268384,brooklyn,11203,-8230772.78,4961341.14
269274,queens,11429,-8209661.27,4968425.15
3190276,brooklyn,11236,-8226018.91,4957022.80
1027737,brooklyn,11210,-8232368.82,4955921.90
3191948,bronx,10458,-8225668.77,4992308.25
211681,queens,11432,-8215122.88,4968827.48
4200311,bronx,10453,-8229149.75,4990129.38
3838588,manhattan,10065,-8232902.33,4977867.90
3615490,brooklyn,11209,-8241087.10,4954350.92
3080228,queens,11362,-8209175.45,4976093.44
3855810,brooklyn,11223,-8235430.40,4953523.99
3814220,staten island,10314,-8254434.86,4955040.67
4097876,manhattan,10036,-8235874.57,4976247.60
40485,manhattan,10020,-8235104.41,4976790.90
312199,brooklyn,11210,-8231267.08,4958206.21
3322755,queens,11369,-8225154.10,4978064.40
352304,manhattan,10025,-8233881.47,4983596.17
4146898,brooklyn,11216,-8232027.36,4965312.95
80444,bronx,10456,-8226825.19,4987061.29
4202189,manhattan,10023,-8235647.47,4978914.74
4017020,brooklyn,11205,-8233838.53,4966460.92
4489226,bronx,10459,-8225395.39,4986829.64
216390,queens,11385,-8225362.91,4968261.41
3823429,queens,11106,-8230414.34,4976869.23
3538178,manhattan,10025,-8233151.25,4983056.17
3198542,queens,11379,-8226354.76,4970521.84
4222013,brooklyn,11219,-8237689.07,4957229.61
4268643,manhattan,10016,-8235040.78,4973992.69
3599203,brooklyn,11207,-8227034.68,4965528.44
3396000,bronx,10467,-8223217.51,4992502.89
3956651,bronx,10466,-8221382.99,4995745.29
3996319,bronx,10457,-8226835.42,4989384.90
4266086,staten island,10314,-8257223.42,4956904.01
4428961,bronx,10454,-8228833.61,4983684.85
100786,bronx,10460,-8224782.45,4990248.49
4214397,queens,11001,-8205416.44,4972996.91
347122,manhattan,10035,-8230146.18,4982258.81
4133893,queens,11367,-8216551.73,4971357.88
3969883,queens,11358,-8215270.89,4978334.57
4275811,brooklyn,11215,-8235665.28,4962634.39
4422042,bronx,10452,-8228482.95,4987962.04
4497196,manhattan,10027,-8232900.11,4986237.38
3993052,brooklyn,11249,-8233402.16,4967926.17
4540933,manhattan,10025,-8233620.35,4983323.08
4309517,bronx,10452,-8228764.59,4988764.38
4444777,brooklyn,11212,-8226595.42,4961913.44
3946038,brooklyn,11206,-8230217.75,4969658.61
4435126,bronx,10453,-8227349.72,4989919.97
3491734,bronx,10457,-8226313.33,4989108.26
3908333,staten island,10309,-8259650.18,4947493.71
223519,queens,11422,-8207849.63,4964920.43
3892887,queens,11368,-8220463.49,4977095.85
3934417,brooklyn,11219,-8237300.01,4957394.32
3866545,bronx,10460,-8224958.58,4988533.37
3126478,brooklyn,11215,-8235781.47,4964198.46
3467985,manhattan,10002,-8236243.48,4970877.88
17365,manhattan,10001,-8237375.53,4976113.57
470884,manhattan,10021,-8233313.22,4978338.13
340270,manhattan,10018,-8236444.99,4975961.85
3639001,staten island,10309,-8263799.06,4942137.25
3480270,bronx,10472,-8224088.06,4987101.81
3810798,queens,11103,-8228035.89,4977811.32
2822397,brooklyn,11235,-8230291.37,4951183.59
157358,brooklyn,11215,-8236599.92,4962405.22
3247088,brooklyn,11203,-8230474.04,4958951.34
1025581,brooklyn,11221,-8230163.24,4966248.55
4003583,queens,11101,-8230237.35,4974823.42
3875224,brooklyn,11228,-8239278.72,4954461.18
31873,manhattan,10036,-8236400.29,4976790.34
4289197,manhattan,10001,-8236293.13,4974642.40
4082943,queens,11355,-8219033.04,4976083.01
3683250,bronx,10457,-8226876.61,4990049.03
356648,staten island,10306,-8249420.09,4949766.35
4074363,bronx,10467,-8223150.75,4995036.46
4587305,manhattan,10029,-8231607.69,4981845.23
3280274,manhattan,10065,-8233256.24,4977224.27
4423577,queens,11354,-8218441.93,4977361.57
4542589,bronx,10465,-8217486.81,4987524.05
276171,queens,11103,-8228391.22,4978032.12
338808,bronx,10474,-8225029.75,4985679.46
3645383,brooklyn,11223,-8234663.41,4953076.38
3765030,bronx,10462,-8222812.34,4989799.15
259933,queens,11358,-8213908.09,4977713.84
3752955,queens,11103,-8228626.55,4976854.83
1027566,manhattan,10025,-8234285.95,4981367.99
168924,brooklyn,11208,-8224195.67,4962832.60
3332052,queens,11367,-8217868.04,4972935.74
4412657,queens,11417,-8221666.86,4964405.24
362112,brooklyn,11201,-8236436.52,4966520.52
4038125,brooklyn,11220,-8239375.56,4959395.27
3572439,brooklyn,11239,-8225437.92,4960970.39
4566371,manhattan,10033,-8231175.77,4990501.56
44805,manhattan,10019,-8236685.02,4978521.80
3736624,brooklyn,11221,-8230944.78,4967009.70
302511,staten island,10312,-8255986.20,4945283.52
3282998,queens,11428,-8209440.77,4971663.43
3732221,brooklyn,11212,-8227884.05,4961460.02
3857185,brooklyn,11220,-8239855.35,4959735.04
307277,queens,11375,-8219382.00,4971375.56
4561508,brooklyn,11214,-8237246.02,4953092.95
341080,queens,11427,-8210814.63,4971683.45
3236119,brooklyn,11216,-8231733.42,4965009.04
3253788,queens,11692,-8215490.39,4951922.76
3304771,manhattan,10023,-8236022.50,4979721.64
3625219,manhattan,10027,-8233231.84,4985703.85
4176109,bronx,10469,-8220628.25,4993856.42
3775816,brooklyn,11215,-8236003.70,4962852.76
3390847,brooklyn,11216,-8231793.30,4966221.46
3338293,brooklyn,11213,-8229885.37,4964875.99
3667660,brooklyn,11219,-8236766.23,4958656.07
32878,manhattan,10017,-8234901.87,4975460.60
766082,brooklyn,11201,-8235920.12,4967609.69
3558498,manhattan,10022,-8234688.46,4977411.54
4393961,brooklyn,11228,-8239214.15,4956810.15
336635,brooklyn,11204,-8235575.82,4955548.77
4424519,queens,11436,-8214710.50,4965072.22
214088,queens,11379,-8223412.49,4969413.48
3526916,queens,11378,-8227267.34,4970093.31
2821657,staten island,10301,-8247645.33,4956433.82
4409508,bronx,10460,-8224401.98,4988418.60
4077964,queens,11436,-8214578.03,4965966.19
3168239,brooklyn,11213,-8231253.89,4963046.43
3578595,queens,11415,-8218915.04,4969093.82
3268502,brooklyn,11201,-8236798.91,4967351.49
3257138,bronx,10461,-8219499.25,4988738.38
4596974,brooklyn,11233,-8228733.98,4963711.01
4035590,brooklyn,11236,-8227176.06,4959420.51
4616923,manhattan,10036,-8236350.57,4976882.90
4253823,queens,11354,-8218681.27,4977283.68
4383190,brooklyn,11236,-8225514.06,4959183.44
4554442,brooklyn,11220,-8238005.22,4959107.60
4513862,brooklyn,11226,-8232046.29,4961155.26
4120150,queens,11420,-8216175.47,4965628.11
4204090,manhattan,10021,-8233150.58,4978632.22
3864760,queens,11102,-8228432.86,4978588.86
2957815,brooklyn,11220,-8239865.09,4959011.51
3621112,brooklyn,11205,-8234398.47,4967189.40
4019631,queens,11422,-8207621.68,4964850.57
4186404,queens,11103,-8226816.50,4978170.68
113678,brooklyn,11224,-8235038.44,4949899.46
3676255,bronx,10454,-8226846.55,4984298.14
3553614,bronx,10452,-8228855.87,4987644.69
3572177,brooklyn,11230,-8234626.67,4955594.39
151261,brooklyn,11226,-8233430.00,4960063.23
4327045,manhattan,10029,-8231027.71,4980685.16
3776085,bronx,10460,-8223590.46,4988272.50
1018057,brooklyn,11216,-8231574.92,4966914.42
4368333,queens,11370,-8225720.00,4979035.43
302465,staten island,10309,-8261713.96,4942257.01
40605,manhattan,10036,-8235930.15,4976888.29
4397790,queens,11385,-8227036.91,4968346.69
3550951,brooklyn,11232,-8237268.29,4963045.30
168918,brooklyn,11208,-8223267.48,4965089.64
3689165,queens,11354,-8219448.26,4978452.75
4217978,staten island,10306,-8252124.98,4948426.67
4548357,brooklyn,11231,-8237112.44,4965805.15
4378109,staten island,10314,-8253289.83,4954095.80
4178882,brooklyn,11206,-8231624.39,4969339.21
4105469,queens,11102,-8230078.16,4978555.05
3616457,staten island,10304,-8246649.18,4957063.88
3792974,queens,11426,-8205773.77,4973505.22
4569361,queens,11385,-8219493.90,4968810.41
4182081,bronx,10462,-8222224.57,4987826.83
4373440,queens,11417,-8221220.47,4964607.35
4186827,bronx,10473,-8220384.46,4985743.56
3380179,brooklyn,11219,-8238503.79,4958157.94
18312,manhattan,10001,-8238524.63,4975793.69
3802780,queens,11101,-8229941.68,4973648.32
317033,bronx,10460,-8224782.45,4990248.49
4549118,bronx,10451,-8229551.62,4985615.73
3265416,manhattan,10001,-8238190.79,4976568.15
4588056,manhattan,10019,-8236472.35,4978401.16
4461788,manhattan,10006,-8238942.53,4969614.26
67514,manhattan,10030,-8231333.04,4985962.96
258070,queens,11373,-8223396.17,4973180.50
160391,brooklyn,11212,-8227042.83,4962550.53
4516330,manhattan,10014,-8237593.89,4973128.54
3720783,manhattan,10036,-8236841.93,4976736.52
3691528,queens,11423,-8212321.59,4970463.12
4044320,bronx,10455,-8228096.23,4985640.45
4190864,queens,11368,-8221173.71,4973726.47
3429870,staten island,10310,-8251255.58,4959202.51
3757704,staten island,10306,-8252308.66,4947110.86
3373645,queens,11366,-8213381.07,4972439.31
1034553,bronx,10459,-8226162.97,4986139.51
3782455,queens,11101,-8230862.41,4976414.83
3596327,queens,11105,-8228131.18,4979291.06
3531272,brooklyn,11201,-8235920.21,4967609.46
4089808,bronx,10471,-8225897.00,4995750.29
1027805,brooklyn,11206,-8230431.47,4967749.43
3487074,brooklyn,11230,-8232940.18,4958344.95
4433688,bronx,10461,-8220126.20,4988375.93
4507973,bronx,10459,-8225119.99,4986144.12
4543471,bronx,10454,-8228906.41,4984009.29
3162177,queens,11105,-8226854.77,4979572.55
4187620,queens,11435,-8216438.18,4969974.65
4538790,bronx,10469,-8219070.89,4992938.25
3861058,brooklyn,11230,-8234154.23,4955663.31
87937,bronx,10452,-8228190.08,4988656.22
3079941,queens,11361,-8212862.44,4976742.46
3787496,queens,11373,-8223766.34,4973358.31
4563784,manhattan,10029,-8230701.55,4981255.03
4257998,queens,11385,-8227418.74,4968027.92
4496542,manhattan,10003,-8235729.85,4973375.64
251732,queens,11354,-8219200.76,4977409.87
4470422,bronx,10460,-8223580.80,4988226.60
4592702,manhattan,10036,-8235594.71,4976093.00
3436910,queens,11377,-8227050.71,4976601.76
4324081,queens,11435,-8216929.10,4967861.56
127182,brooklyn,11234,-8228812.82,4958407.63
3313722,brooklyn,11207,-8225328.43,4963120.49
3819920,queens,11378,-8225902.57,4971917.07
3909838,queens,11427,-8208623.55,4972328.37
4461439,bronx,10460,-8225857.48,4988022.07
4607416,queens,11422,-8209069.28,4961334.57
2817485,brooklyn,11211,-8231822.59,4970279.55
4540750,brooklyn,11236,-8227329.68,4958040.73
4571055,bronx,10467,-8222322.53,4992527.85
4317913,brooklyn,11211,-8233348.73,4969858.63
3919433,bronx,10465,-8218273.17,4989718.36
4450118,bronx,10466,-8221749.24,4996673.88
4521946,queens,11357,-8217984.41,4981093.89
3644262,bronx,10457,-8226540.43,4990873.17
243863,queens,11377,-8227649.46,4975973.72
3221784,brooklyn,11230,-8233011.38,4958846.98
4049437,bronx,10475,-8219453.83,4994286.16
3137355,queens,11435,-8217227.70,4968656.77
3732711,queens,11366,-8216134.28,4972044.13
4076395,manhattan,10018,-8237760.32,4976574.57
